CYCLOSPORINE,Aspergillus test positive,41.0
CYCLOSPORINE,Alopecia,17.0
CYCLOSPORINE,Rheumatoid arthritis,17.0
CYCLOSPORINE,Acute graft versus host disease,17.0
CYCLOSPORINE,Hilar lymphadenopathy,13.0
CYCLOSPORINE,Drug interaction,9.0
CYCLOSPORINE,Protothecosis,9.0
CYCLOSPORINE,Diarrhoea,41.0
CYCLOSPORINE,Human polyomavirus infection,13.0
CYCLOSPORINE,Aspergillus infection,41.0
CYCLOSPORINE,Renal failure,9.0
CYCLOSPORINE,Haemodynamic instability,41.0
CYCLOSPORINE,Purpura,13.0
CYCLOSPORINE,Therapeutic product effect incomplete,29.0
CYCLOSPORINE,Fungal abscess central nervous system,5.0
CYCLOSPORINE,Adverse event,17.0
CYCLOSPORINE,Pneumonia,17.0
CYCLOSPORINE,Xanthoma,9.0
CYCLOSPORINE,Insomnia,17.0
CYCLOSPORINE,Pericarditis,13.0
CYCLOSPORINE,Hepatitis,17.0
CYCLOSPORINE,Hypertension,17.0
CYCLOSPORINE,Adenocarcinoma gastric,13.0
CYCLOSPORINE,Malignant melanoma,13.0
CYCLOSPORINE,Post transplant lymphoproliferative disorder,25.0
CYCLOSPORINE,Joint swelling,33.0
CYCLOSPORINE,Drug tolerance decreased,17.0
CYCLOSPORINE,Pruritus,17.0
CYCLOSPORINE,Basal cell carcinoma,17.0
CYCLOSPORINE,Febrile neutropenia,9.0
CYCLOSPORINE,Haemorrhoids,9.0
CYCLOSPORINE,Pericardial effusion,13.0
CYCLOSPORINE,Hypoxia,41.0
CYCLOSPORINE,Enterococcal infection,9.0
CYCLOSPORINE,Congenital aplasia,41.0
CYCLOSPORINE,Hypersensitivity,17.0
CYCLOSPORINE,Muscle rigidity,13.0
CYCLOSPORINE,Blood pressure increased,13.0
CYCLOSPORINE,Rash erythematous,41.0
CYCLOSPORINE,Clostridium difficile infection,17.0
CYCLOSPORINE,Disorientation,13.0
CYCLOSPORINE,Hyperkeratosis,13.0
CYCLOSPORINE,Cholangiocarcinoma,9.0
CYCLOSPORINE,Gingival disorder,5.0
CYCLOSPORINE,Drug ineffective,33.0
ERGOCALCIFEROL,Therapeutic product effect incomplete,5.0
ERGOCALCIFEROL,Adverse event,5.0
ERGOCALCIFEROL,Creatinine renal clearance increased,5.0
ERGOCALCIFEROL,Pneumonia,5.0
ERGOCALCIFEROL,Maternal exposure during pregnancy,5.0
ERGOCALCIFEROL,Insomnia,9.0
ERGOCALCIFEROL,Pericarditis,5.0
ERGOCALCIFEROL,Hepatitis,5.0
ERGOCALCIFEROL,Blood calcium decreased,5.0
ERGOCALCIFEROL,Alopecia,9.0
ERGOCALCIFEROL,Hypertension,5.0
ERGOCALCIFEROL,Joint swelling,17.0
ERGOCALCIFEROL,Weight increased,5.0
ERGOCALCIFEROL,Drug tolerance decreased,5.0
ERGOCALCIFEROL,Pruritus,9.0
ERGOCALCIFEROL,Night sweats,5.0
ERGOCALCIFEROL,Sinusitis,5.0
ERGOCALCIFEROL,Bladder disorder,5.0
ERGOCALCIFEROL,Overdose,5.0
ERGOCALCIFEROL,Basal cell carcinoma,5.0
ERGOCALCIFEROL,Musculoskeletal pain,5.0
ERGOCALCIFEROL,Hypersensitivity,9.0
ERGOCALCIFEROL,Dizziness,5.0
ERGOCALCIFEROL,Lower limb fracture,5.0
ERGOCALCIFEROL,Drug ineffective,5.0
ERGOCALCIFEROL,Muscle injury,5.0
ERGOCALCIFEROL,Inflammation,9.0
ERGOCALCIFEROL,C-reactive protein increased,5.0
ERGOCALCIFEROL,Musculoskeletal stiffness,9.0
ERGOCALCIFEROL,Ulcer,5.0
ERGOCALCIFEROL,Prescribed underdose,5.0
ERGOCALCIFEROL,Aspartate aminotransferase increased,5.0
ERGOCALCIFEROL,Systemic lupus erythematosus,5.0
ERGOCALCIFEROL,Therapeutic response decreased,9.0
ERGOCALCIFEROL,Headache,5.0
ERGOCALCIFEROL,Ill-defined disorder,5.0
ERGOCALCIFEROL,"Sleep disorder due to general medical condition, insomnia type",5.0
ERGOCALCIFEROL,Synovitis,9.0
ERGOCALCIFEROL,Drug intolerance,9.0
ERGOCALCIFEROL,Hepatic enzyme increased,13.0
ERGOCALCIFEROL,Rheumatoid factor positive,5.0
ERGOCALCIFEROL,Blood parathyroid hormone decreased,9.0
ERGOCALCIFEROL,Off label use,13.0
ERGOCALCIFEROL,Stomatitis,5.0
ERGOCALCIFEROL,Dry mouth,5.0
ERGOCALCIFEROL,Gastrointestinal disorder,5.0
ERGOCALCIFEROL,Vomiting,5.0
ERGOCALCIFEROL,Therapeutic product effect decreased,9.0
ERGOCALCIFEROL,Rheumatoid nodule,5.0
ERGOCALCIFEROL,Nasopharyngitis,5.0
ERGOCALCIFEROL,Oedema,5.0
ERGOCALCIFEROL,Balance disorder,5.0
ERGOCALCIFEROL,Pemphigus,5.0
ERGOCALCIFEROL,Arthropathy,5.0
ERGOCALCIFEROL,Arthritis,5.0
ERGOCALCIFEROL,Hypotension,5.0
ERGOCALCIFEROL,Depressed level of consciousness,5.0
ERGOCALCIFEROL,Hypercalcaemia,5.0
ERGOCALCIFEROL,Anti-cyclic citrullinated peptide antibody positive,5.0
ERGOCALCIFEROL,Granuloma skin,5.0
ERGOCALCIFEROL,Lower respiratory tract infection,5.0
ERGOCALCIFEROL,Abdominal pain,5.0
ERGOCALCIFEROL,Helicobacter infection,5.0
ERGOCALCIFEROL,Dyspnoea,13.0
ERGOCALCIFEROL,Skin necrosis,5.0
ERGOCALCIFEROL,Lip dry,5.0
ERGOCALCIFEROL,Renal function test abnormal,5.0
ERGOCALCIFEROL,Mobility decreased,5.0
ERGOCALCIFEROL,Constipation,5.0
ERGOCALCIFEROL,Folliculitis,5.0
ERGOCALCIFEROL,Product use in unapproved indication,9.0
ERGOCALCIFEROL,Sedation,5.0
ERGOCALCIFEROL,Impaired healing,5.0
ERGOCALCIFEROL,Condition aggravated,5.0
ERGOCALCIFEROL,Fatigue,9.0
ERGOCALCIFEROL,Toxicity to various agents,5.0
ERGOCALCIFEROL,Paraesthesia,5.0
ERGOCALCIFEROL,Alanine aminotransferase increased,5.0
ERGOCALCIFEROL,Bursitis,5.0
ERGOCALCIFEROL,Infusion related reaction,9.0
ERGOCALCIFEROL,Confusional state,5.0
ERGOCALCIFEROL,Dementia,5.0
ERGOCALCIFEROL,Cognitive disorder,5.0
ERGOCALCIFEROL,Peripheral swelling,9.0
ERGOCALCIFEROL,Drug hypersensitivity,5.0
ERGOCALCIFEROL,Loss of personal independence in daily activities,5.0
ERGOCALCIFEROL,Obesity,5.0
ERGOCALCIFEROL,Red blood cell sedimentation rate increased,9.0
ERGOCALCIFEROL,Treatment failure,5.0
ERGOCALCIFEROL,Glossodynia,5.0
ERGOCALCIFEROL,Orthostatic hypotension,5.0
ERGOCALCIFEROL,Blister,5.0
ERGOCALCIFEROL,Skin ulcer,5.0
ERGOCALCIFEROL,Discomfort,5.0
ERGOCALCIFEROL,Knee arthroplasty,5.0
ERGOCALCIFEROL,Contraindicated product administered,9.0
ERGOCALCIFEROL,Sedation complication,5.0
ERGOCALCIFEROL,Medication error,5.0
ERGOCALCIFEROL,Wound,5.0
ERGOCALCIFEROL,Lung disorder,5.0
ERGOCALCIFEROL,Panniculitis,5.0
ERGOCALCIFEROL,Rash pruritic,5.0
ERGOCALCIFEROL,Creatinine renal clearance decreased,5.0
ERGOCALCIFEROL,Pain,13.0
ERGOCALCIFEROL,Fall,5.0
ERGOCALCIFEROL,Muscle spasms,5.0
ERGOCALCIFEROL,Breath sounds abnormal,5.0
ERGOCALCIFEROL,Nausea,9.0
ERGOCALCIFEROL,Hand deformity,5.0
ERGOCALCIFEROL,Oedema peripheral,5.0
ERGOCALCIFEROL,Drug eruption,5.0
ERGOCALCIFEROL,Rash,9.0
ERGOCALCIFEROL,Arthralgia,5.0
ERGOCALCIFEROL,Erythema,5.0
ERGOCALCIFEROL,Product use issue,5.0
ERGOCALCIFEROL,Drug abuse,5.0
ERGOCALCIFEROL,Pulmonary fibrosis,5.0
ERGOCALCIFEROL,Deafness,5.0
ERGOCALCIFEROL,Hip arthroplasty,5.0
ERGOCALCIFEROL,Rheumatoid arthritis,9.0
ERGOCALCIFEROL,Drug interaction,5.0
VALPROATE,Product use in unapproved indication,13.0
VALPROATE,Disease recurrence,13.0
VALPROATE,Oculogyric crisis,13.0
KETOROLAC TROMETHAMINE,Hypogammaglobulinaemia,5.0
KETOROLAC TROMETHAMINE,Condition aggravated,21.0
KETOROLAC TROMETHAMINE,Fatigue,5.0
KETOROLAC TROMETHAMINE,Cataract,5.0
KETOROLAC TROMETHAMINE,Temporomandibular pain and dysfunction syndrome,5.0
KETOROLAC TROMETHAMINE,Candida infection,5.0
KETOROLAC TROMETHAMINE,Product dispensing error,5.0
KETOROLAC TROMETHAMINE,Fall,5.0
KETOROLAC TROMETHAMINE,Tendonitis,5.0
KETOROLAC TROMETHAMINE,Limb injury,5.0
KETOROLAC TROMETHAMINE,Muscle spasms,5.0
KETOROLAC TROMETHAMINE,Osteopenia,5.0
KETOROLAC TROMETHAMINE,Hiatus hernia,5.0
KETOROLAC TROMETHAMINE,Diarrhoea,5.0
KETOROLAC TROMETHAMINE,Chondromalacia,5.0
KETOROLAC TROMETHAMINE,Lower limb fracture,5.0
KETOROLAC TROMETHAMINE,Drug ineffective,5.0
KETOROLAC TROMETHAMINE,Fibromyalgia,5.0
KETOROLAC TROMETHAMINE,Bone pain,5.0
KETOROLAC TROMETHAMINE,Hysterectomy,5.0
KETOROLAC TROMETHAMINE,Endometriosis,5.0
KETOROLAC TROMETHAMINE,Osteoporosis,5.0
KETOROLAC TROMETHAMINE,Abdominal pain upper,5.0
AMLODIPINE MESYLATE,Toxicity to various agents,121.0
AMLODIPINE MESYLATE,Dementia,121.0
AMLODIPINE MESYLATE,Cognitive disorder,121.0
AMLODIPINE MESYLATE,Sedation complication,121.0
AMLODIPINE MESYLATE,Creatinine renal clearance decreased,121.0
AMLODIPINE MESYLATE,Pain,121.0
AMLODIPINE MESYLATE,Fall,121.0
AMLODIPINE MESYLATE,Orthostatic hypotension,121.0
AMLODIPINE MESYLATE,Drug abuse,121.0
AMLODIPINE MESYLATE,Creatinine renal clearance increased,121.0
AMLODIPINE MESYLATE,Blood calcium decreased,121.0
AMLODIPINE MESYLATE,Drug interaction,121.0
AMLODIPINE MESYLATE,Bladder disorder,121.0
AMLODIPINE MESYLATE,Overdose,121.0
AMLODIPINE MESYLATE,Off label use,121.0
AMLODIPINE MESYLATE,Balance disorder,121.0
AMLODIPINE MESYLATE,Depressed level of consciousness,121.0
AMLODIPINE MESYLATE,Hypotension,121.0
AMLODIPINE MESYLATE,Dyspnoea,121.0
AMLODIPINE MESYLATE,Renal function test abnormal,121.0
AMLODIPINE MESYLATE,Mobility decreased,121.0
AMLODIPINE MESYLATE,Constipation,121.0
AMLODIPINE MESYLATE,Product use in unapproved indication,121.0
AMLODIPINE MESYLATE,Sedation,121.0
DIETARY SUPPLEMENT\HERBALS,Night sweats,5.0
DIETARY SUPPLEMENT\HERBALS,Sinusitis,13.0
DIETARY SUPPLEMENT\HERBALS,Musculoskeletal pain,5.0
DIETARY SUPPLEMENT\HERBALS,Hypersensitivity,5.0
DIETARY SUPPLEMENT\HERBALS,Abdominal discomfort,9.0
DIETARY SUPPLEMENT\HERBALS,Duodenal ulcer perforation,9.0
DIETARY SUPPLEMENT\HERBALS,Lupus-like syndrome,9.0
DIETARY SUPPLEMENT\HERBALS,Infection,9.0
DIETARY SUPPLEMENT\HERBALS,Dizziness,5.0
DIETARY SUPPLEMENT\HERBALS,Live birth,9.0
DIETARY SUPPLEMENT\HERBALS,Weight increased,13.0
DIETARY SUPPLEMENT\HERBALS,Psoriatic arthropathy,9.0
DIETARY SUPPLEMENT\HERBALS,Gait disturbance,9.0
DIETARY SUPPLEMENT\HERBALS,Rheumatic fever,9.0
DIETARY SUPPLEMENT\HERBALS,Muscle injury,13.0
DIETARY SUPPLEMENT\HERBALS,Inflammation,13.0
DIETARY SUPPLEMENT\HERBALS,Pyrexia,9.0
DIETARY SUPPLEMENT\HERBALS,Musculoskeletal stiffness,5.0
DIETARY SUPPLEMENT\HERBALS,Prescribed underdose,9.0
DIETARY SUPPLEMENT\HERBALS,Sciatica,9.0
DIETARY SUPPLEMENT\HERBALS,Systemic lupus erythematosus,13.0
DIETARY SUPPLEMENT\HERBALS,Ill-defined disorder,5.0
DIETARY SUPPLEMENT\HERBALS,Infusion site reaction,9.0
DIETARY SUPPLEMENT\HERBALS,Lower limb fracture,13.0
DIETARY SUPPLEMENT\HERBALS,Sleep disorder due to a general medical condition,9.0
DIETARY SUPPLEMENT\HERBALS,"Sleep disorder due to general medical condition, insomnia type",5.0
DIETARY SUPPLEMENT\HERBALS,Weight decreased,9.0
DIETARY SUPPLEMENT\HERBALS,Synovitis,13.0
DIETARY SUPPLEMENT\HERBALS,Drug intolerance,5.0
DIETARY SUPPLEMENT\HERBALS,Rheumatoid factor positive,9.0
DIETARY SUPPLEMENT\HERBALS,Off label use,13.0
DIETARY SUPPLEMENT\HERBALS,Dry mouth,13.0
DIETARY SUPPLEMENT\HERBALS,Ulcer haemorrhage,9.0
DIETARY SUPPLEMENT\HERBALS,Fibromyalgia,9.0
DIETARY SUPPLEMENT\HERBALS,Gastrointestinal disorder,5.0
DIETARY SUPPLEMENT\HERBALS,Malaise,9.0
DIETARY SUPPLEMENT\HERBALS,Liver function test increased,9.0
DIETARY SUPPLEMENT\HERBALS,Memory impairment,9.0
DIETARY SUPPLEMENT\HERBALS,Therapeutic product effect decreased,13.0
DIETARY SUPPLEMENT\HERBALS,Oedema,5.0
DIETARY SUPPLEMENT\HERBALS,Anxiety,9.0
DIETARY SUPPLEMENT\HERBALS,Wheezing,9.0
DIETARY SUPPLEMENT\HERBALS,Pemphigus,13.0
